Name,Formula,State,Formula-Raw,Phase-Flag,Molecular-Weight,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
nickel chloride,NiCl,g,NI  1.00CL  1.00    0.00    0.00    0.00,0,94.1461,182008.903,1000,5000,0,0,0,5.5836514,-0.001432958,8.52E-07,-1.49E-10,8.16E-15,20056.505,-1.63732144,1
nickel chloride,NiCl2,g,NI  1.00CL  2.00    0.00    0.00    0.00,0,129.5988,-73932.233,1000,5000,0,0,0,7.387453,0.000846376,-4.31E-07,9.36E-11,-7.19E-15,-11235.857,-7.18895104,1
nickel oxide,NiO,g,NI  1.00O   1.00    0.00    0.00    0.00,0,74.6928,314003.739,1000,5000,0,0,0,4.1046114,0.000486592,-1.88E-07,3.55E-11,-2.47E-15,36445.645,4.07679656,1
nickel sulfide,NiS,g,NI  1.00S   1.00    0.00    0.00    0.00,0,90.7594,357427.4,1000,5000,0,0,0,4.9160472,0.000313775,-2.97E-07,8.02E-11,-6.73E-15,41321.032,1.81898797,1
oxygen,O,g,O   1.00    0.00    0.00    0.00    0.00,0,15.9994,249175.003,1000,6000,6725.403,261902.0262,-729.872203,3.31717727,-0.000428133,1.04E-07,-9.44E-12,2.73E-16,33924.2806,-0.667958535,1
oxygen d,OD,g,O   1.00D   1.00    0.00    0.00    0.00,0,18.013502,37221.508,1000,6000,8999.108,783247.316,-2532.992554,5.95212465,-0.00037436,4.96E-08,3.45E-12,-7.38E-16,19551.42652,-15.68898441,1
hydroxide,OH,g,O   1.00H   1.00    0.00    0.00    0.00,0,17.00734,39344.106,1000,6000,8813.106,1017393.379,-2509.957276,5.11654786,0.00013053,-8.28E-08,2.01E-11,-1.56E-15,20444.8713,-11.01282337,1
dioxygen,O2,g,O   2.00    0.00    0.00    0.00    0.00,0,31.9988,0,1000,6000,8680.104,-1037939.022,2344.830282,1.819732036,0.001267848,-2.19E-07,2.05E-11,-8.19E-16,-16890.10929,17.38716506,1
trioxygen,O3,g,O   3.00    0.00    0.00    0.00    0.00,0,47.9982,141800,1000,6000,10366.417,-27551262.24,71528.2068,-57.35735,0.020673104,2.07E-07,-8.53E-10,8.33E-14,-453216.204,469.249294,1
phosphorus,P,g,P   1.00    0.00    0.00    0.00    0.00,0,30.973761,316500,1000,6000,6197.428,1261794.642,-4559.83819,8.91807931,-0.004381401,1.45E-06,-2.03E-10,1.02E-14,65417.2396,-39.15974795,1
phosphorus monochloride,PCl,g,P   1.00CL  1.00    0.00    0.00    0.00,0,66.426461,134615.112,1000,6000,9291.112,-347168.151,993.555793,3.39943027,0.000401971,8.30E-08,-3.09E-11,2.11E-15,8433.59115,10.64901561,1
phosphorus dichloride,PCl2,g,P   1.00CL  2.00    0.00    0.00    0.00,0,101.879161,-54292.353,1000,6000,12248.757,-83498.3397,-26.2524947,7.02036181,-8.39E-06,1.90E-09,-2.21E-13,1.04E-17,-8742.99368,-6.234032024,1
phosphorus trichloride,PCl3,g,P   1.00CL  3.00    0.00    0.00    0.00,0,137.331861,-289500,1000,6000,15932.466,-133307.693,-41.4588321,10.0318606,-1.30E-05,2.92E-09,-3.39E-13,1.59E-17,-38003.3668,-20.50738661,1
phosphorus pentachloride,PCl5,g,P   1.00CL  5.00    0.00    0.00    0.00,0,208.237261,-376000,1000,6000,23305.466,-225590.689,-69.3854282,16.0535963,-2.20E-05,4.97E-09,-5.80E-13,2.73E-17,-50342.3422,-48.7245595,1
phosphorus monofluoride,PF,g,P   1.00F   1.00    0.00    0.00    0.00,0,49.9721642,-47944.793,1000,6000,8891.107,-1132572.282,3200.03855,0.778050237,0.001969519,-4.37E-07,5.24E-11,-2.62E-15,-27667.73009,27.59312302,1
phosphorus monofluoride monochloride,PFCl,g,P   1.00F   1.00CL  1.00    0.00    0.00,0,85.4248642,-283184.119,1000,6000,11630.381,-128214.3211,-97.3904355,7.07266166,-2.90E-05,6.41E-09,-7.34E-13,3.40E-17,-36006.4926,-7.626498303,1
phosphorus monofluoride dichloride,PFCl2,g,P   1.00F   1.00CL  2.00    0.00    0.00,0,120.8775642,-511925.34,1000,6000,14867.76,-186458.9813,-114.8004379,10.08599754,-3.45E-05,7.63E-09,-8.75E-13,4.06E-17,-64504.7219,-21.74055308,1
phosphorus monofluoride tetrachloride,PFCl4,g,P   1.00F   1.00CL  4.00    0.00    0.00,0,191.7829642,-635016.44,1000,6000,21733.86,-295437.588,-132.5154294,16.1000538,-4.04E-05,8.97E-09,-1.03E-12,4.80E-17,-81357.194,-50.62404859,1
phosphorus difluoride,PF2,g,P   1.00F   2.00    0.00    0.00    0.00,0,68.9705674,-513103.659,1000,6000,11081.447,-170846.712,-169.205154,7.1254916,-4.99E-05,1.10E-08,-1.25E-12,5.78E-17,-63382.9584,-10.41715673,1
phosphorus difluoride monochloride,PF2Cl,g,P   1.00F   2.00CL  1.00    0.00    0.00,0,104.4232674,-735076.682,1000,6000,13876.318,-240928.1185,-203.348467,10.15150769,-6.05E-05,1.33E-08,-1.53E-12,7.06E-17,-91011.1059,-24.1782598,1
phosphorus difluoride trichloride,PF2Cl3,g,P   1.00F   2.00CL  3.00    0.00    0.00,0,175.3286674,-878744.962,1000,6000,20165.238,-365527.254,-202.969416,16.15238015,-6.12E-05,1.36E-08,-1.56E-12,7.22E-17,-110494.1533,-53.87308961,1
phosphorus trifluoride,PF3,g,P   1.00F   3.00    0.00    0.00    0.00,0,87.9689706,-957400,1000,6000,12936.493,-295719.008,-299.717597,10.2229038,-8.89E-05,1.96E-08,-2.24E-12,1.03E-16,-117374.667,-27.77372472,1
phosphorus trifluoride dichloride,PF3Cl2,g,P   1.00F   3.00CL  2.00    0.00    0.00,0,158.8743706,-1122022.916,1000,6000,19047.184,-422383.805,-320.796522,16.24013,-9.62E-05,2.13E-08,-2.44E-12,1.13E-16,-139264.2151,-55.31286311,1
phosphorus tetrafluoride monochloride,PF4Cl,g,P   1.00F   4.00CL  1.00    0.00    0.00,0,142.4200738,-1364909.395,1000,6000,18320.605,-478114.004,-426.481283,16.31812121,-0.000127137,2.81E-08,-3.22E-12,1.49E-16,-168048.8362,-57.35845121,1
phosphorus pentafluoride,PF5,g,P   1.00F   5.00    0.00    0.00    0.00,0,125.965777,-1593300,1000,6000,16537.609,-566945.952,-667.569592,16.4976328,-0.000198856,4.39E-08,-5.03E-12,2.33E-16,-194433.571,-62.61534162,1
phosphorus monohydride,PH,g,P   1.00H   1.00    0.00    0.00    0.00,0,31.981701,230752.104,1000,6000,8648.104,781473.065,-3038.451204,7.46748102,-0.001837522,7.17E-07,-1.14E-10,6.18E-15,45362.6018,-24.6729814,1
phosphorus dihydride,PH2,g,P   1.00H   2.00    0.00    0.00    0.00,0,32.989641,119553.47,1000,6000,9981.571,1127878.16,-4715.22014,10.2149641,-0.001167564,2.15E-07,-1.62E-11,3.77E-16,41830.6292,-42.31609614,1
phosphorus trihydride,PH3,g,P   1.00H   3.00    0.00    0.00    0.00,0,33.997581,5423.662,1000,5000,0,0,0,3.3448794,0.006577094,-2.63E-06,4.77E-10,-3.24E-14,-816.176752,3.954796216,1
phosphorus mononitride,PN,g,P   1.00N   1.00    0.00    0.00    0.00,0,44.980501,171487.305,1000,6000,8702.105,-249562.5593,176.043883,4.14412196,0.000247802,-5.67E-08,4.26E-12,3.06E-16,17703.17267,1.325518731,1
phosphorus monoxide,PO,g,P   1.00O   1.00    0.00    0.00    0.00,0,46.973161,-27857.687,1000,6000,9390.113,-336666.744,622.935584,3.56560546,0.000651662,-2.06E-07,3.18E-11,-1.57E-15,-8939.79039,6.954859188,1
phosphorus monoxide trichloride,POCl3,g,P   1.00O   1.00CL  3.00    0.00    0.00,0,153.331261,-568400,1000,6000,17715.956,-218593.797,-508.026968,13.3778465,-0.000151073,3.34E-08,-3.84E-12,1.78E-16,-70093.1509,-39.84747181,1
phosphorus monoxide monofluoride dichloride,POFCl2,g,P   1.00O   1.00F   1.00CL  2.00    0.00,0,136.8769642,-793889.312,1000,6000,16454.188,-270764.7503,-655.650227,13.48668421,-0.000194277,4.29E-08,-4.92E-12,2.28E-16,-96543.9214,-41.64964152,1
phosphorus monoxide difluoride monochloride,POF2Cl,g,P   1.00O   1.00F   2.00CL  1.00    0.00,0,120.4226674,-1022607.04,1000,6000,14896.36,-334708.659,-817.610481,13.6066432,-0.000242043,5.34E-08,-6.13E-12,2.84E-16,-123340.1194,-44.96103811,1
phosphorus monoxide trifluoride,POF3,g,P   1.00O   1.00F   3.00    0.00    0.00,0,103.9683706,-1252000,1000,6000,14166.349,-369060.242,-1005.55254,13.7452994,-0.000297104,6.55E-08,-7.51E-12,3.48E-16,-149976.173,-48.82214181,1
phosphorus dioxide,PO2,g,P   1.00O   2.00    0.00    0.00    0.00,0,62.972561,-281527.237,1000,6000,10512.866,492601.32,-2605.41473,9.51755413,-0.001180345,2.53E-07,-1.79E-11,1.80E-16,-20289.1794,-29.69705773,1
phosphorus monosulfide,PS,g,P   1.00S   1.00    0.00    0.00    0.00,0,63.039761,150431.316,1000,6000,9616.116,-270272.9081,888.354822,3.16919012,0.001022481,-3.80E-07,7.02E-11,-4.27E-15,11215.10462,11.47336428,1
diphosphorus,P2,g,P   2.00    0.00    0.00    0.00    0.00,0,61.947522,144000,1000,6000,8904.107,-780693.649,2307.91087,1.41174313,0.002108237,-7.36E-07,1.26E-10,-7.08E-15,1329.82474,21.69741365,1
diphosphorus trioxide,P2O3,g,P   2.00O   3.00    0.00    0.00    0.00,0,109.945722,-684645.274,1000,6000,16094.881,-217534.411,-1369.902,14.0114296,-0.000402386,8.87E-08,-1.02E-11,4.70E-16,-79227.57,-47.39487232,1
diphosphorus tetroxide,P2O4,g,P   2.00O   4.00    0.00    0.00    0.00,0,125.945122,-933754.627,1000,6000,17325.58,-367011.486,-1638.42373,17.2118861,-0.000482658,1.06E-07,-1.22E-11,5.65E-16,-109043.593,-67.14276593,1
diphosphorus pentoxide,P2O5,g,P   2.00O   5.00    0.00    0.00    0.00,0,141.944522,-1124370.354,1000,6000,22049.905,-324708.016,-2016.97508,20.4869934,-0.000591064,1.30E-07,-1.49E-11,6.90E-16,-130629.016,-80.31642952,1
triphosphorus,P3,g,P   3.00    0.00    0.00    0.00    0.00,0,92.921283,210000,1000,6000,12005.602,-125351.306,-83.0673462,7.56195677,-2.47E-05,5.46E-09,-6.24E-13,2.89E-17,23087.2228,-12.28310621,1
triphosphorus hexoxide,P3O6,g,P   3.00O   6.00    0.00    0.00    0.00,0,188.917683,-1575681.029,1000,6000,23439.282,-878796.81,-1651.988071,27.72258397,-0.000485933,1.07E-07,-1.22E-11,5.61E-16,-190916.5548,-122.0665277,1
tetraphosphorus,P4,g,P   4.00    0.00    0.00    0.00    0.00,0,123.895044,58900,1000,6000,14108.648,-185870.586,-62.8454689,10.0484488,-1.99E-05,4.48E-09,-5.23E-13,2.46E-17,3848.21092,-24.77297797,1
tetraphosphorus hexoxide,P4O6,g,P   4.00O   6.00    0.00    0.00    0.00,0,219.891444,-1606000,1000,6000,24797.523,-1008997.24,-887.275399,28.6606483,-0.000263602,5.81E-08,-6.65E-12,3.07E-16,-199713.89,-128.1853821,1
tetraphosphorus heptoxide,P4O7,g,P   4.00O   7.00    0.00    0.00    0.00,0,235.890844,-1984448.045,1000,6000,26372.317,-1102947.375,-1511.077128,32.109795,-0.00043718,9.52E-08,-1.08E-11,4.91E-16,-242909.654,-147.3140859,1
tetraphosphorus octoxide,P4O8,g,P   4.00O   8.00    0.00    0.00    0.00,0,251.890244,-2302214.078,1000,6000,27946.336,-1173177.311,-2200.632995,35.6301013,-0.000648985,1.43E-07,-1.64E-11,7.57E-16,-278384.3144,-167.963696,1
tetraphosphorus nonoxide,P4O9,g,P   4.00O   9.00    0.00    0.00    0.00,0,267.889644,-2613979.111,1000,6000,29521.355,-1233696.783,-2917.032808,39.1775711,-0.00087364,1.94E-07,-2.23E-11,1.04E-15,-312963.7516,-189.717642,1
tetraphosphorus decoxide,P4O10,g,P   4.00O  10.00    0.00    0.00    0.00,0,283.88905,-2906223.447,1000,6000,31096.553,-1337201.132,-3516.38233,42.6040331,-0.001037406,2.29E-07,-2.62E-11,1.21E-15,-345951.505,-211.5498906,1
lead,Pb,g,PB  1.00    0.00    0.00    0.00    0.00,0,207.2,195200,1000,6000,6197.428,-9084313.07,26726.7318,-26.26244039,0.013582823,-2.69E-06,2.35E-10,-7.32E-15,-148165.0666,215.4011624,1
lead bromide,PbBr,g,PB  1.00BR  1.00    0.00    0.00    0.00,0,287.104,64816.771,1000,6000,10141.571,-1525183.022,4384.56096,-0.145749438,0.002243065,-4.46E-07,4.65E-11,-1.88E-15,-21685.67966,40.8371725,1
lead bromide,PbBr2,g,PB  1.00BR  2.00    0.00    0.00    0.00,0,367.008,-103908.063,1000,6000,15021.937,-13204.21479,-1.143074947,7.00097254,-4.28E-07,1.02E-10,-1.23E-14,5.97E-19,-14622.1375,0.886858265,1
lead bromide,PbBr3,g,PB  1.00BR  3.00    0.00    0.00    0.00,0,446.912,-104010.957,1000,6000,19968.643,-27879.30766,-2.633265111,10.00223199,-9.81E-07,2.33E-10,-2.82E-14,1.36E-18,-15569.81182,-10.81765474,1
lead bromide,PbBr4,g,PB  1.00BR  4.00    0.00    0.00    0.00,0,526.816,-182435.511,1000,6000,25871.489,-38802.1603,-4.38293377,13.00369823,-1.62E-06,3.83E-10,-4.63E-14,2.24E-18,-25923.27065,-22.87710636,1
lead chloride,PbCl,g,PB  1.00CL  1.00    0.00    0.00    0.00,0,242.6527,8818.592,1000,6000,9786.592,-272907.9656,818.125365,3.48054552,0.000687242,-1.99E-07,2.97E-11,-1.31E-15,-5479.86826,12.87811647,1
lead chloride,PbCl2,g,PB  1.00CL  2.00    0.00    0.00    0.00,0,278.1054,-175547.471,1000,6000,14002.529,-31491.92744,-5.56547758,7.00459954,-1.99E-06,4.65E-10,-5.58E-14,2.68E-18,-23274.39309,-2.140742521,1
lead chloride,PbCl3,g,PB  1.00CL  3.00    0.00    0.00    0.00,0,313.5581,-177653.507,1000,6000,18255.693,-56644.1279,-9.32951479,10.00771099,-3.33E-06,7.80E-10,-9.35E-14,4.49E-18,-24485.08643,-15.07491301,1
lead chloride,PbCl4,g,PB  1.00CL  4.00    0.00    0.00    0.00,0,349.0108,-327430.362,1000,6000,23449.438,-82666.7956,-16.39486405,13.01336711,-5.72E-06,1.33E-09,-1.59E-13,7.58E-18,-43439.8422,-28.74559779,1
lead fluoride,PbF,g,PB  1.00F   1.00    0.00    0.00    0.00,0,226.1984032,-98867.294,1000,6000,9268.606,-1466759.94,4097.88813,0.192762831,0.002031705,-3.76E-07,3.37E-11,-9.97E-16,-39665.0844,35.5306138,1
lead fluoride,PbF2,g,PB  1.00F   2.00    0.00    0.00    0.00,0,245.1968064,-443427.39,1000,6000,12572.61,-85058.9977,-30.74244334,7.02334604,-9.46E-06,2.11E-09,-2.43E-13,1.13E-17,-55522.3677,-5.49607322,1
lead fluoride,PbF3,g,PB  1.00F   3.00    0.00    0.00    0.00,0,264.1952096,-489572.613,1000,6000,15535.047,-145970.4258,-48.2039643,10.03685845,-1.50E-05,3.36E-09,-3.90E-13,1.82E-17,-62068.6959,-20.06978661,1
lead fluoride,PbF4,g,PB  1.00F   4.00    0.00    0.00    0.00,0,283.1936128,-799925.173,1000,6000,19626.227,-213261.6322,-85.7862195,13.06428551,-2.58E-05,5.69E-09,-6.53E-13,3.02E-17,-100290.8979,-35.9024028,1
lead iodide,PbI,g,PB  1.00I   1.00    0.00    0.00    0.00,0,334.10447,108904.21,1000,6000,10339.01,-1778193.642,5244.00921,-1.298357449,0.003022969,-7.26E-07,9.47E-11,-4.48E-15,-21723.99758,49.8239656,1
lead iodide,PbI2,g,PB  1.00I   2.00    0.00    0.00    0.00,0,461.00894,-10252.63,1000,6000,15247.37,-10883.39477,-0.816441837,7.0006973,-3.08E-07,7.33E-11,-8.90E-15,4.31E-19,-3352.09638,2.458605463,1
lead iodide,PbI3,g,PB  1.00I   3.00    0.00    0.00    0.00,0,587.91341,21755.412,1000,6000,21065.012,-16242.29573,-1.002945584,10.00085839,-3.80E-07,9.05E-11,-1.10E-14,5.33E-19,-413.825893,-7.57941711,1
lead iodide,PbI4,g,PB  1.00I   4.00    0.00    0.00    0.00,0,714.81788,-41226.459,1000,6000,27520.541,-19584.77744,-1.223385179,13.00104732,-4.63E-07,1.10E-10,-1.34E-14,6.50E-19,-8893.1932,-18.40570345,1
lead oxide,PbO,g,PB  1.00O   1.00    0.00    0.00    0.00,0,223.1994,68136.508,1000,6000,8961.508,-975244.871,3949.62902,-2.17045686,0.00553689,-2.32E-06,4.62E-10,-3.08E-14,-16987.11538,47.9299517,1
lead oxide,PbO2,g,PB  1.00O   2.00    0.00    0.00    0.00,0,239.1988,136152.734,1000,6000,12250.934,-130779.667,-73.1436145,7.55408341,-2.14E-05,4.70E-09,-5.34E-13,2.46E-17,14133.86101,-12.52684909,1
lead sulfide,PbS,g,PB  1.00S   1.00    0.00    0.00    0.00,0,239.266,127945.522,1000,6000,9430.322,749233.958,-682.271171,2.550167047,0.0034034,-1.94E-06,4.58E-10,-3.35E-14,20244.46514,15.06278761,1
lead sulfide,PbS2,g,PB  1.00S   2.00    0.00    0.00    0.00,0,271.332,244049.005,1000,6000,14021.205,-54167.003,-13.43600342,7.51070036,-4.50E-06,1.03E-09,-1.22E-13,5.79E-18,27012.29533,-8.71460704,1
dilead,Pb2,g,PB  2.00    0.00    0.00    0.00    0.00,0,414.4,305561.153,1000,6000,10555.953,-14241267.06,39934.4786,-36.424607,0.018583146,-3.49E-06,2.72E-10,-5.90E-15,-221909.5714,306.4131252,1
rubidium,Rb,g,RB  1.00    0.00    0.00    0.00    0.00,0,85.4678,80900,1000,6000,6197.428,-1138274.064,3804.04194,-2.750899258,0.003891461,-1.63E-06,3.51E-10,-2.52E-14,-14664.54849,42.5344237,1
rubidium hydroxide,RbOH,g,RB  1.00O   1.00H   1.00    0.00    0.00,0,102.47514,-238000,1000,6000,11761.202,895858.313,-2332.339,7.97119248,0.000104444,-6.33E-08,1.03E-11,-5.74E-16,-15155.68947,-19.50051629,1
rubidium dioxide dihydride,Rb2O2H2,g,RB  2.00O   2.00H   2.00    0.00    0.00,0,204.95028,-639000,1000,6000,23407.379,1792711.652,-4659.4066,16.93822422,0.000210625,-1.27E-07,2.06E-11,-1.15E-15,-50241.1763,-60.2705492,1
radon,Rn,g,RN  1.00    0.00    0.00    0.00    0.00,0,222.0176,0,1000,6000,6197.428,27301.90029,-82.8467262,2.598178483,-5.81E-05,1.82E-08,-2.87E-12,1.79E-16,-220.280934,6.25500571,1
sulfur,S,g,S   1.00    0.00    0.00    0.00    0.00,0,32.066,277170,1000,6000,6657.425,-485424.479,1438.830408,1.258504116,0.000379799,1.63E-09,-9.55E-12,8.04E-16,23349.9527,15.59559533,1
sulfur monochloride,SCl,g,S   1.00CL  1.00    0.00    0.00    0.00,0,67.5187,156469.988,1000,5000,0,0,0,4.594726,-5.98E-05,4.52E-08,-9.37E-12,8.07E-16,17452.426,2.37985153,1
sulfur dichloride,SCl2,g,S   1.00CL  2.00    0.00    0.00    0.00,0,102.9714,-17572.262,1000,5000,0,0,0,6.6271462,0.00042747,-1.88E-07,3.58E-11,-2.38E-15,-4200.0219,-4.23237025,1
sulfur d,SD,g,S   1.00D   1.00    0.00    0.00    0.00,0,34.080102,138494.852,1000,5000,0,0,0,3.3471988,0.001212965,-4.77E-07,8.83E-11,-6.07E-15,15627.147,4.87764198,1
sulfur monofluoride,SF,g,S   1.00F   1.00    0.00    0.00    0.00,0,51.0644032,15445.561,1000,6000,9470.114,763456.24,-2423.6339,7.35219444,-0.001598024,4.87E-07,-6.48E-11,2.98E-15,15774.5862,-19.0257877,1
sulfur difluoride,SF2,g,S   1.00F   2.00    0.00    0.00    0.00,0,70.0628064,-293188.734,1000,6000,11048.373,-170335.58,-149.491499,7.11070054,-4.40E-05,9.65E-09,-1.10E-12,5.07E-17,-37044.2548,-10.9508396,1
sulfur trifluoride,SF3,g,S   1.00F   3.00    0.00    0.00    0.00,0,89.0612096,-504101.395,1000,6000,13548.265,-241094.039,-141.981639,10.1059893,-4.24E-05,9.35E-09,-1.07E-12,4.95E-17,-63583.8931,-24.8962148,1
sulfur tetrafluoride,SF4,g,S   1.00F   4.00    0.00    0.00    0.00,0,108.0596128,-760000,1000,6000,15382.882,-377653.292,-293.933366,13.219218,-8.76E-05,1.93E-08,-2.21E-12,1.02E-16,-94830.6457,-42.432014,1
sulfur pentafluoride,SF5,g,S   1.00F   5.00    0.00    0.00    0.00,0,127.058016,-902663.287,1000,6000,18811.479,-389387.925,-182.176579,16.1372127,-5.52E-05,1.22E-08,-1.41E-12,6.53E-17,-113569.716,-55.772077,1
sulfur hexafluoride,SF6,g,S   1.00F   6.00    0.00    0.00    0.00,0,146.0564192,-1219400,1000,6000,16940.067,-730673.374,-636.699172,19.4744178,-0.000189425,4.18E-08,-4.78E-12,2.21E-16,-151061.021,-81.4756614,1
sulfur monohydride,SH,g,S   1.00H   1.00    0.00    0.00    0.00,0,33.07394,140412.109,1000,6000,9098.109,1682631.601,-5177.15221,9.19816852,-0.00232355,6.54E-07,-8.47E-11,3.86E-15,48784.8927,-37.7039574,1
tin,SN,g,S   1.00N   1.00    0.00    0.00    0.00,0,46.07274,267388.313,1000,6000,9393.113,-483728.446,1058.07559,3.086198804,0.000911136,-2.76E-07,4.16E-11,-2.13E-15,23793.45477,10.33225525,1
sulfur monoxide,SO,g,S   1.00O   1.00    0.00    0.00    0.00,0,48.0654,4760.306,1000,6000,8798.106,-1443410.557,4113.87436,-0.538369578,0.002794153,-6.63E-07,7.84E-11,-3.56E-15,-27088.38059,36.1536145,1
sulfur monoxide difluoride,SOF2,g,S   1.00O   1.00F   2.00    0.00    0.00,0,86.0622064,-584952.313,1000,6000,12624.845,-251140.931,-607.200789,10.4501997,-0.000179494,3.96E-08,-4.54E-12,2.10E-16,-70722.275,-29.0414067,1
sulfur dioxide,SO2,g,S   1.00O   2.00    0.00    0.00    0.00,0,64.0648,-296810,1000,6000,10548.127,-112764.0116,-825.226138,7.61617863,-0.000199933,5.66E-08,-5.45E-12,2.92E-16,-33513.0869,-16.55773744,1
sulfur dioxide monochloride monofluoride,SO2ClF,g,S   1.00O   2.00CL  1.00F   1.00    0.00,0,118.5159032,-556475.704,1000,5000,0,0,0,10.118286,0.003148899,-1.35E-06,2.56E-10,-1.79E-14,-70509.291,-23.1278508,1
sulfur dioxide dichloride,SO2Cl2,g,S   1.00O   2.00CL  2.00    0.00    0.00,0,134.9702,-354802.065,1000,5000,0,0,0,10.550937,0.00267343,-1.14E-06,2.17E-10,-1.52E-14,-46295.056,-24.307857,1
sulfur dioxide difluoride,SO2F2,g,S   1.00O   2.00F   2.00    0.00    0.00,0,102.0616064,-760000,1000,6000,13490.451,-340327.569,-1309.47783,13.9662328,-0.00038413,8.46E-08,-9.68E-12,4.48E-16,-89018.7396,-51.0942395,1
sulfite,SO3,g,S   1.00O   3.00    0.00    0.00    0.00,0,80.0642,-395900,1000,6000,11688.499,-216640.492,-1301.18145,10.9630649,-0.000383814,8.47E-08,-9.71E-12,4.50E-16,-43981.8313,-36.5534758,1
disulfur,S2,g,S   2.00    0.00    0.00    0.00    0.00,0,64.132,128600,1000,6000,9132.11,-15881.28788,631.548088,2.449628069,0.001986241,-6.51E-07,1.00E-10,-5.60E-15,10855.08427,14.58549193,1
disulfur dichloride,S2Cl2,g,S   2.00CL  2.00    0.00    0.00    0.00,0,135.0374,-16736,1000,6000,0,0,0,9.4684102,0.001121864,-6.93E-07,1.39E-10,-9.29E-15,-5050.19524,-15.2950441,1
"S2F2,thiothony",S2F2,g,S   2.00F   2.00    0.00    0.00    0.00,0,102.1288064,-401413,1000,6000,13717.892,-259175.7719,-105.9653069,10.06588551,-2.27E-05,5.41E-09,-9.91E-13,9.62E-17,-51476.7518,-23.75663203,1
disulfur monoxide,S2O,g,S   2.00O   1.00    0.00    0.00    0.00,0,80.1314,-56035.495,1000,6000,11128.557,-144213.979,-327.643013,7.24428611,-9.78E-05,2.16E-08,-2.48E-12,1.15E-16,-7438.55393,-10.85177,1
trisulfur,S3,g,S   3.00    0.00    0.00    0.00    0.00,0,96.198,144738.328,1000,6000,11974.328,-111782.01,-51.98656,7.03878191,-1.55E-05,3.42E-09,-3.91E-13,1.81E-17,15254.1008,-7.61013739,1
tetrasulfur,S4,g,S   4.00    0.00    0.00    0.00    0.00,0,128.264,135632.333,1000,6000,14280.333,-206858.571,-96.8885962,10.0723493,-2.89E-05,6.37E-09,-7.29E-13,3.37E-17,13210.6297,-23.4480845,1
pentasulfur,S5,g,S   5.00    0.00    0.00    0.00    0.00,0,160.33,132993.354,1000,6000,19053.353,-4038678.25,8602.28726,7.44328744,0.001533645,-2.53E-07,2.15E-11,-7.22E-16,-46872.3884,11.0459184,1
hexasulfur,S6,g,S   6.00    0.00    0.00    0.00    0.00,0,192.396,101315.179,1000,6000,22787.179,3686830.92,-7694.97608,18.6071769,0.002290404,-1.22E-06,2.06E-10,-1.19E-14,60324.596,-74.9020971,1
heptasulfur,S7,g,S   7.00    0.00    0.00    0.00    0.00,0,224.462,111890.368,1000,6000,26274.368,-272698.953,-73.5503938,19.0575084,-2.38E-05,5.41E-09,-6.33E-13,2.99E-17,7307.30622,-61.5895679,1
octasulfur,S8,g,S   8.00    0.00    0.00    0.00    0.00,0,256.528,101277.123,1000,6000,31573.122,-8728336.09,12217.3891,22.0984341,-0.003493451,1.40E-06,-2.17E-10,1.21E-14,-86588.2809,-64.3489862,1
scandium,Sc,g,SC  1.00    0.00    0.00    0.00    0.00,0,44.95591,377700.259,1000,6000,7002.259,8810382.65,-27112.32975,34.7658866,-0.018611046,5.29E-06,-6.59E-10,3.00E-14,216246.0097,-222.5618519,1
silicon,Si,g,SI  1.00    0.00    0.00    0.00    0.00,0,28.0855,450000,1000,6000,7550.258,-616929.885,2240.683927,-0.444861932,0.001710056,-4.11E-07,4.56E-11,-1.89E-15,39535.5876,26.79668061,1
silicon monobromide,SiBr,g,SI  1.00BR  1.00    0.00    0.00    0.00,0,107.9895,175157.421,1000,6000,10035.121,1317799.94,-3669.79502,8.51168612,-0.001987602,5.04E-07,-4.49E-11,8.24E-16,43328.5155,-24.67075472,1
silicon dibromide,SiBr2,g,SI  1.00BR  2.00    0.00    0.00    0.00,0,187.8935,-51000,1000,6000,13317.161,-51434.3821,-12.9134425,7.01037619,-4.40E-06,1.02E-09,-1.21E-13,5.79E-18,-8318.69343,-3.61305522,1
silicon tribromide,SiBr3,g,SI  1.00BR  3.00    0.00    0.00    0.00,0,267.7975,-157000,1000,6000,17461.439,-88884.959,-22.6736109,10.0179158,-7.49E-06,1.71E-09,-2.02E-13,9.55E-18,-22030.3111,-15.3757636,1
silicon tetrabromide,SiBr4,g,SI  1.00BR  4.00    0.00    0.00    0.00,0,347.7015,-415800,1000,6000,22313.721,-127317.783,-37.1916809,13.0285771,-1.17E-05,2.61E-09,-3.02E-13,1.41E-17,-54093.1342,-29.4000368,1
silicon monocarbide,SiC,g,SI  1.00C   1.00    0.00    0.00    0.00,0,40.0962,734946.14,1000,6000,9217.111,-62688.0603,720.983692,2.162879732,0.0022013,-6.57E-07,9.18E-11,-4.97E-15,83212.2585,16.01673073,1
silicon dicarbide,SiC2,g,SI  1.00C   2.00    0.00    0.00    0.00,0,52.1069,631360.938,1000,6000,11685.409,7026787.99,-24661.1859,39.1542032,-0.020028664,6.31E-06,-8.85E-10,4.53E-14,226730.602,-236.6598676,1
